,0,1,2,3
0,0.9628109335899353,0.8931361436843872,0.8196349143981934,0.7523915767669678
1,0.9844148755073547,0.9512914419174194,0.9207987785339355,0.8883131146430969
2,0.9847337603569031,0.9543207883834839,0.9231903553009033,0.8903061151504517
3,0.9891581535339355,0.9675542116165161,0.942960798740387,0.9190449714660645
4,0.9882015585899353,0.9660794138908386,0.9415656924247742,0.9211575388908386
5,0.9883211255073547,0.9627710580825806,0.9385762214660645,0.9143415093421936
6,0.9870854616165161,0.9582669138908386,0.9327168464660645,0.9061703085899353
7,0.9884008169174194,0.9630101919174194,0.9423230290412903,0.9155372977256775
8,0.9885203838348389,0.9666773080825806,0.9417251348495483,0.9188855290412903
9,0.9882015585899353,0.9653220772743225,0.9429209232330322,0.9191246628761292
10,0.987324595451355,0.9591039419174194,0.9319993853569031,0.9063296914100647
11,0.9881218075752258,0.9639269709587097,0.9415258169174194,0.9145807027816772
12,0.9894770383834839,0.9682716727256775,0.9467872977256775,0.9236288070678711
13,0.986328125,0.9534040093421936,0.9180484414100647,0.8844467401504517
14,0.9854910969734192,0.9535634517669678,0.9193638563156128,0.8778699040412903
15,0.9858099222183228,0.9542012214660645,0.9184470772743225,0.8869180679321289
16,0.9858896732330322,0.9578682780265808,0.9286112785339355,0.9021843075752258
17,0.9869658946990967,0.9595423936843872,0.9308832883834839,0.9045360088348389
18,0.9873644709587097,0.9572703838348389,0.9271364808082581,0.9005899429321289
19,0.9876833558082581,0.9625318646430969,0.9359056353569031,0.9084821343421936
20,0.9861686825752258,0.959382951259613,0.9308035969734192,0.9056521058082581
21,0.9879623651504517,0.9639668464660645,0.9410873651504517,0.9185666441917419
22,0.9879224896430969,0.9622130393981934,0.9370216727256775,0.9152981638908386
23,0.9865274429321289,0.958585798740387,0.9340322017669678,0.9069275856018066
24,0.9881616830825806,0.9620137214660645,0.9360650777816772,0.9113121628761292
25,0.9876833558082581,0.9639269709587097,0.9373405575752258,0.9110331535339355
26,0.9863680005073547,0.9606584906578064,0.9325175285339355,0.9068478941917419
27,0.9872050285339355,0.9609375,0.9350685477256775,0.9083625674247742
28,0.9889987111091614,0.9653220772743225,0.9424425959587097,0.917012095451355
29,0.9866868853569031,0.9587053656578064,0.9315609335899353,0.9030213356018066
30,0.9871651530265808,0.9614955186843872,0.9375398755073547,0.9141421914100647
31,0.9874442219734192,0.9636479616165161,0.9367426633834839,0.9123086929321289
32,0.9880022406578064,0.9622130393981934,0.9396922588348389,0.9124282598495483
33,0.9893973469734192,0.9656807780265808,0.9430803656578064,0.9202008843421936
34,0.9894371628761292,0.9654416441917419,0.9421635866165161,0.9190848469734192
35,0.9886001348495483,0.9623724222183228,0.9386957883834839,0.911152720451355
36,0.9881616830825806,0.9639269709587097,0.9373804330825806,0.9102758169174194
37,0.9886001348495483,0.9620934128761292,0.9379783272743225,0.912507951259613
38,0.9901546835899353,0.9684709906578064,0.9430803656578064,0.9211974143981934
39,0.9884805679321289,0.9630101919174194,0.9360650777816772,0.9076849222183228
40,0.9876434803009033,0.9581074714660645,0.9323580861091614,0.9040178656578064
41,0.9886001348495483,0.9654815196990967,0.9443957209587097,0.9187659621238708
42,0.9877232313156128,0.9623724222183228,0.9370216727256775,0.9070073366165161
43,0.9877232313156128,0.9632095098495483,0.938496470451355,0.9131855964660645
44,0.9882413744926453,0.9661989808082581,0.9444355964660645,0.9196029901504517
45,0.9880022406578064,0.9645248651504517,0.9376993179321289,0.9138631820678711
46,0.9896364808082581,0.9623724222183228,0.9362244606018066,0.891023576259613
47,0.9864078164100647,0.9596619606018066,0.9223533272743225,0.8612085580825806
48,0.9874442219734192,0.9628507494926453,0.9297273755073547,0.874003529548645
49,0.9891182780265808,0.9665975570678711,0.9393335580825806,0.8904655575752258
50,0.9893175959587097,0.9632095098495483,0.9406489133834839,0.9093989133834839
51,0.9901546835899353,0.9673947691917419,0.9392936825752258,0.8948102593421936
52,0.9877232313156128,0.9618542790412903,0.9363839030265808,0.8947703838348389
53,0.9898756146430969,0.9673548936843872,0.9357860088348389,0.8824537396430969
54,0.9893175959587097,0.9656807780265808,0.9349489808082581,0.9004305005073547
55,0.9884008169174194,0.9659199714660645,0.9403300285339355,0.9046157598495483
56,0.9883211255073547,0.9635682106018066,0.9322783946990967,0.8932557106018066
57,0.9886001348495483,0.9656409621238708,0.9366629719734192,0.8916613459587097
