,0
0,64.32149839401245
1,64.58143663406372
2,50.37710785865784
3,64.57873702049255
4,50.13825345039368
5,50.17764401435852
6,50.12759709358215
7,50.12129592895508
8,50.11844038963318
9,50.103206157684326
10,64.30852556228638
11,50.0895574092865
12,50.10579514503479
13,50.09641075134277
14,50.11105132102966
15,50.14739918708801
16,50.139562129974365
17,50.11028504371643
18,50.085289001464844
19,50.104682207107544
20,50.10259199142456
21,50.11310577392578
22,50.10948610305786
23,50.12159085273743
24,50.097965240478516
25,50.108245611190796
26,50.10705852508545
27,50.109487533569336
28,50.10541868209839
29,50.104965925216675
30,50.106518030166626
31,50.11135292053223
32,50.13919258117676
33,50.15137815475464
34,50.09406852722168
35,50.10041284561157
36,50.09826850891113
37,50.11093997955322
38,50.120750427246094
39,50.11693525314331
40,50.127960443496704
41,50.09953022003174
42,50.12265753746033
43,64.34464573860168
44,50.10335350036621
45,50.12049174308777
46,50.13424468040466
47,50.11144399642944
48,50.135069608688354
49,50.118184089660645
50,64.34358620643616
51,50.114482402801514
52,50.13095307350159
53,50.143372535705566
54,50.13441872596741
55,50.13064002990723
56,50.15088486671448
57,50.19138050079346
58,50.180442094802856
59,50.17832541465759
60,50.16987371444702
61,50.142075300216675
62,50.1248722076416
63,50.14609980583191
64,50.17310309410095
65,50.08582162857056
66,50.113667726516724
67,50.15150761604309
68,50.142775774002075
69,50.125545024871826
70,50.11877965927124
71,50.12571668624878
72,50.10775899887085
73,64.315838098526
74,50.124656200408936
75,50.149102210998535
76,50.123279333114624
77,50.12024736404419
78,50.130730867385864
79,50.114901304244995
80,0.0
