,0,1,2,3,4,5,6,7
0,0.012420761088530222,2.49999221324515e-09,0.006902346180544959,2.5000592707158376e-09,0.000821884980218278,2.477790417287906e-09,0.016785146668553352,0.0
1,0.01251074837313758,2.513894287403673e-06,0.006916680269771152,3.0557916943507735e-06,0.0008241261045138041,1.6616759239695966e-06,0.017011702060699463,0.0
2,0.012703476680649651,1.2951781172887422e-05,0.006947075327237447,1.6506233805557713e-05,0.000830226991739538,7.754420039418619e-06,0.01749877631664276,0.0
3,0.012946804364522299,3.475882112979889e-05,0.006991292867395613,4.300503496779129e-05,0.0008404082101252344,2.0303366909502074e-05,0.018070664256811142,0.0
4,0.013196861578358544,7.178477972047403e-05,0.007048317127757602,8.312780119013041e-05,0.0008567196523977651,4.004342190455645e-05,0.018703322857618332,0.0
5,0.013453565537929535,0.00012175792653579265,0.0071211399303542245,0.00013277478865347803,0.0008818020837174521,6.61241210764274e-05,0.019398313015699387,0.0
6,0.013732276856899261,0.0001826442894525826,0.0072113292084799874,0.0001848455285653472,0.0009181964107685619,9.672678424976766e-05,0.02015809714794159,0.0
7,0.014025981227556864,0.0002535012026783079,0.007317470179663764,0.00023574303486384451,0.0009675391225351228,0.00013033449067734182,0.02096821554005146,0.0
8,0.014323878619405959,0.00033626373624429107,0.007437874873479207,0.00028555275639519095,0.0010296826561292012,0.00016441053594462574,0.02180713601410389,0.0
9,0.01462185713979933,0.00043111451668664813,0.007568905750910441,0.000333064584992826,0.0011005800010429488,0.00019566027913242579,0.022647950798273087,0.0
10,0.01491563187705146,0.0005249410169199109,0.007703941729333665,0.00036887440364807844,0.001172017099128829,0.00022066387464292347,0.023448679596185684,0.0
11,0.015198553601900736,0.0005991673679091036,0.007835298776626587,0.0003800195117946714,0.0012381898446215524,0.0002383982646279037,0.024186991155147552,0.0
12,0.01546513040860494,0.000639179372228682,0.007956918742921617,0.00036444744910113513,0.0012947767972946167,0.00025017542066052556,0.02484447881579399,0.0
13,0.015716582536697388,0.0006465722690336406,0.00806795060634613,0.0003336291993036866,0.0013420125469565392,0.0002571844670455903,0.02543037012219429,0.0
14,0.01595262520843082,0.0006293710321187973,0.00816848874092102,0.0002977019175887108,0.0013804143915573757,0.0002608178765513003,0.02595210075378418,0.0
15,0.016180084811316595,0.0006224189419299364,0.008265116148524813,0.0002761752111837268,0.0014151113314761056,0.00026594719383865595,0.026445044204592705,0.0
16,0.01639420787493388,0.0005913893692195415,0.008352981673346626,0.00024725060211494565,0.0014435877609584066,0.00026494532357901335,0.02688613533973694,0.0
17,0.016603531108962163,0.0005622586468234658,0.0084387030866411,0.00022501390776596963,0.0014700892691810925,0.0002629852679092437,0.02731207013130188,0.0
18,0.016811081104808383,0.000541340617928654,0.008524934450785318,0.00021104924962855875,0.0014965490748484929,0.0002615909615997225,0.027738509699702263,0.0
19,0.017012430561913386,0.0005244108033366501,0.008608683943748474,0.0002028206072282046,0.001521071419119835,0.00025986728724092245,0.028147708624601364,0.0
20,0.01721541417969598,0.0005125035531818867,0.008694195085101657,0.00019976278417743742,0.001546815037727356,0.00025819186703301966,0.028566304594278336,0.0
21,0.017415482136938307,0.0005055820220150054,0.008779220283031464,0.00020170907373540103,0.0015721491848429043,0.00025681115221232176,0.028982821851968765,0.0
22,0.01762059165371789,0.0005033472552895546,0.008867563472853767,0.00020811785361729562,0.0015987913227743572,0.00025538651971146464,0.02941330149769783,0.0
23,0.017830015884505376,0.0005185476038604975,0.008960462278789945,0.00022265099687501788,0.0016273883067899281,0.00025843200273811817,0.029866483062505722,0.0
24,0.018042796187930636,0.0005256747826933861,0.009054203828175863,0.00023845600662752986,0.00165643822401762,0.0002572339726611972,0.030322642996907234,0.0
25,0.018255462249120075,0.0005332400905899704,0.009148365921444364,0.0002559106796979904,0.0016846665077739293,0.00025603329413570464,0.030788466334342957,0.0
26,0.018475822276539274,0.0005436858627945185,0.00924639900525411,0.00027623772621154785,0.0017139381832546657,0.0002546456817071885,0.0312737300992012,0.0
27,0.018708891338772245,0.0005640853778459132,0.009348837865723504,0.00030501221772283316,0.0017462476260132259,0.0002537926775403321,0.03179206699132919,0.0
28,0.018947263558705647,0.0005866435240022838,0.009454222189055549,0.00033597738365642726,0.001778861093852255,0.0002529450866859406,0.03233344107866287,0.0
29,0.01919603016641405,0.0006122869672253728,0.009563974208301969,0.00036981451557949185,0.0018128502286142772,0.00025205290876328945,0.03290674462914467,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
