,0
0,-543.4273681640625
1,-439.26177978515625
2,-383.7371826171875
3,-337.455810546875
4,-313.3712158203125
5,-306.1150207519531
6,-288.2904968261719
7,-287.7310485839844
8,-269.5723876953125
9,-245.681396484375
10,-203.56072998046875
11,-297.0189208984375
12,-223.0600128173828
13,-232.55224609375
14,-160.8282928466797
15,-111.39875793457031
16,-219.5517120361328
17,-251.2047119140625
18,-251.5940704345703
19,-276.23785400390625
20,-198.55101013183594
21,-253.53829956054688
22,-234.07135009765625
23,-228.97897338867188
24,-102.77562713623047
25,-259.781982421875
26,-143.01438903808594
27,-235.06402587890625
28,-219.49179077148438
29,-218.48777770996094
30,0.0
