,0,1
0,5.982577988561388e-08,-14.080001831054688
1,-12.398624420166016,
2,-16.324541091918945,
3,-21.886493682861328,
4,-23.402294158935547,
5,-20.889022827148438,
6,-23.475688934326172,
7,-34.678184509277344,
8,-24.940174102783203,
9,-29.16844940185547,
10,-20.78577423095703,
11,-25.02170181274414,
12,-30.879714965820312,
13,-23.018346786499023,
14,-26.645084381103516,
15,-23.745006561279297,
16,-26.448593139648438,
17,-31.64006805419922,
18,-25.83844566345215,
19,-24.68450927734375,
20,-28.167236328125,
21,-21.366744995117188,
22,-30.476627349853516,
23,-27.720054626464844,
24,-22.711238861083984,
25,-25.126388549804688,
26,-34.64637756347656,
27,-14.343107223510742,
28,-20.7022647857666,
29,-25.58116340637207,
30,0.0,0.0
