,0,1
0,-0.022331034764647484,
1,-2.4590835571289062,
2,-5.113315582275391,
3,-6.83489990234375,
4,-6.828578948974609,
5,-9.94523811340332,
6,-13.479059219360352,
7,-17.366395950317383,
8,-20.417240142822266,
9,-29.40625762939453,
10,-19.053190231323242,
11,-47.19961166381836,
12,-48.40092468261719,
13,-58.62825012207031,
14,-53.22877883911133,
15,-89.04801940917969,
16,-94.38343048095703,
17,-167.35757446289062,
18,-165.13265991210938,
19,-244.96234130859375,
20,-209.95794677734375,
21,-340.78314208984375,
22,-222.73056030273438,
23,-441.18084716796875,
24,-652.1480712890625,
25,-734.9330444335938,
26,-595.5757446289062,
27,-620.391845703125,
28,-1319.2174072265625,
29,-1322.711669921875,
30,0.0,0.0
