,0,1,2
0,0.9585060477256775,0.7653061151504517,0.6617904901504517
1,0.9928252696990967,0.9313616156578064,0.8791055679321289
2,0.9922273755073547,0.9420041441917419,0.9051737785339355
3,0.9888791441917419,0.9272161722183228,0.8894292116165161
4,0.9831393361091614,0.9076052308082581,0.8639190196990967
5,0.9812659621238708,0.905253529548645,0.8638791441917419
6,0.9790338277816772,0.8944913744926453,0.8534359335899353
7,0.9803491830825806,0.9017059803009033,0.8623644709587097
8,0.9807477593421936,0.8985570669174194,0.8627232313156128
9,0.9777981638908386,0.8941724896430969,0.8558275103569031
10,0.0,0.0,0.0
