,0,1,2,3,4,5,6,7
0,0.012075877851910062,2.500064377741751e-09,0.0070384542147318525,2.5000863601576384e-09,0.000821473283900155,2.4961974709469814e-09,0.014207865111529827,0.0
1,0.012180651227633158,2.931596100097522e-06,0.007057456506623162,2.3090847207640763e-06,0.0008235710879994764,2.061016857624054e-06,0.014438262209296227,0.0
2,0.012335159712367587,1.5354145944002084e-05,0.007086855669816335,1.4498318705591373e-05,0.000827547111031082,1.2718304787995294e-05,0.014862675219774246,0.0
3,0.012509452799956003,4.097237979294732e-05,0.007122448749012417,3.864173777401447e-05,0.0008331547077331278,3.400893183425069e-05,0.015345873311161995,0.0
4,0.012706196970409818,7.737964187981561e-05,0.007166828546259139,6.914675759617239e-05,0.000842451894034942,6.152575952000916e-05,0.015876352787017822,0.0
5,0.012893645299805535,0.0001179740356747061,0.007216074400477939,9.865178435575217e-05,0.000854207823673884,8.832134335534647e-05,0.016441233456134796,0.0
6,0.013052867518530952,0.00015599271864630282,0.007261327571339077,0.00012187406537123024,0.0008654801899360286,0.00010902673966484144,0.01701068878173828,0.0
7,0.013173296219772763,0.00018983817426487803,0.0072970911860466,0.0001396327861584723,0.000874400966697269,0.00012419061386026442,0.0175689235329628,0.0
8,0.013271635605229272,0.0002207572979386896,0.007327234579457177,0.0001540298544568941,0.0008818855923083094,0.0001362990733468905,0.01810794323682785,0.0
9,0.013351625038517846,0.0002463657292537391,0.007352190713087718,0.00016479031182825565,0.00088813290413883,0.00014520564582198858,0.018634570762515068,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
