,0
0,69.10259413719177
1,69.22022342681885
2,68.54056191444397
3,67.72560214996338
4,67.92141056060791
5,67.97144055366516
6,67.86553931236267
7,67.69236922264099
8,67.6244568824768
9,67.66372871398926
10,67.70038390159607
11,67.76664400100708
12,67.6037847995758
13,67.62127351760864
14,67.67112946510315
15,67.7283821105957
16,67.63933157920837
17,67.85397839546204
18,67.81233978271484
19,67.77757906913757
20,67.60874485969543
21,67.60956907272339
22,67.76832580566406
23,67.77443408966064
24,67.52738857269287
25,67.66057634353638
26,67.53986310958862
27,67.83358025550842
28,67.55824160575867
29,67.80285406112671
30,67.5332338809967
31,67.68820571899414
32,67.60443544387817
33,67.7624979019165
34,67.59637999534607
35,67.7221257686615
36,67.55301904678345
37,67.7830924987793
38,67.60014629364014
39,67.61776661872864
40,0.0
