,0
0,566.189208984375
1,573.7353515625
2,577.6161499023438
3,577.872314453125
4,588.6971435546875
5,596.39501953125
6,607.5546264648438
7,628.2849731445312
8,645.3521118164062
9,676.1038818359375
10,716.391845703125
11,760.4652709960938
12,819.8233642578125
13,910.4940795898438
14,1021.3307495117188
15,1150.5859375
16,1292.8424072265625
17,1473.23291015625
18,1759.8302001953125
19,2058.743896484375
20,2394.780517578125
21,2757.2763671875
22,3282.68408203125
23,3879.706787109375
24,4564.20361328125
25,5320.408203125
26,6207.81640625
27,7220.5615234375
28,8341.8466796875
29,9643.1962890625
30,10749.314453125
31,12348.279296875
32,14390.962890625
33,16456.2734375
34,18593.908203125
35,21277.083984375
36,23888.54296875
37,27595.591796875
38,30467.71875
39,34889.78515625
40,37116.1875
41,43247.8671875
42,47792.3984375
43,54351.078125
44,58755.09765625
45,65022.01953125
46,70152.25
47,79189.109375
48,90195.015625
49,98191.46875
50,106860.09375
51,118550.859375
52,128748.90625
53,141721.8125
54,159537.3125
55,167803.34375
56,185289.0
57,189973.921875
58,211726.171875
59,232643.09375
60,251688.53125
61,267823.25
62,297640.40625
63,320326.875
64,335466.125
65,356656.34375
66,380757.8125
67,406994.125
68,416789.5
69,486352.78125
70,496480.25
71,557584.5
72,598952.125
73,612273.5
74,645231.1875
75,662053.6875
76,758576.5
77,785069.875
78,843731.0
79,927193.3125
80,0.0
