,0
0,1772.9652099609375
1,1616.0101318359375
2,1424.336669921875
3,1215.763916015625
4,1013.0252075195312
5,810.5133056640625
6,583.7565307617188
7,473.58709716796875
8,404.23162841796875
9,257.7909240722656
10,49.69814682006836
11,44.69789505004883
12,10.492786407470703
13,12.385075569152832
14,13.12324047088623
15,15.256568908691406
16,13.359180450439453
17,13.782581329345703
18,14.375383377075195
19,14.07621955871582
20,13.510953903198242
21,14.414278030395508
22,14.822273254394531
23,15.422649383544922
24,17.18179702758789
25,15.763019561767578
26,15.787296295166016
27,14.351398468017578
28,15.816705703735352
29,15.344749450683594
30,15.810989379882812
31,17.524517059326172
32,16.709190368652344
33,16.73387908935547
34,21.56084442138672
35,14.596651077270508
36,15.397796630859375
37,14.758356094360352
38,16.173110961914062
39,15.381439208984375
40,15.14327621459961
41,16.174209594726562
42,17.08518409729004
43,16.500381469726562
44,16.234661102294922
45,16.261734008789062
46,16.738876342773438
47,18.866680145263672
48,15.281339645385742
49,15.489480972290039
50,16.250741958618164
51,16.97734832763672
52,18.31020736694336
53,16.568626403808594
54,18.24126434326172
55,14.654125213623047
56,16.685972213745117
57,15.61172103881836
58,17.751697540283203
59,16.946165084838867
60,18.287105560302734
61,16.610462188720703
62,16.203258514404297
63,17.624446868896484
64,16.691604614257812
65,16.111526489257812
66,17.493356704711914
67,15.570240020751953
68,16.178970336914062
69,16.397048950195312
70,16.901235580444336
71,16.440200805664062
72,18.261085510253906
73,16.749784469604492
74,17.64907455444336
75,16.784761428833008
76,17.109891891479492
77,16.14346694946289
78,16.90026092529297
79,16.57944679260254
80,0.0
