,0
0,2.5000569918223953e-09
1,1.4231758547488325e-07
2,4.6288681102886345e-07
3,9.044404779683049e-07
4,1.443168695322527e-06
5,2.073672138889945e-06
6,2.8052566645171233e-06
7,3.6521646031634303e-06
8,4.5860414298213255e-06
9,5.6115835160327324e-06
10,6.736446635914763e-06
11,7.948109330062516e-06
12,9.23746550569729e-06
13,1.0528549340951944e-05
14,1.1499822201802303e-05
15,1.2031451072458523e-05
16,1.2263294149567216e-05
17,1.2339730869229265e-05
18,1.234837537355991e-05
19,1.2341188557790449e-05
20,1.2314945509015694e-05
21,1.2280625826068244e-05
22,1.22428453934287e-05
23,1.220790198424219e-05
24,1.2281486164873116e-05
25,1.2319558290380678e-05
26,1.2318396173582033e-05
27,1.2296888479239144e-05
28,1.2270705941218925e-05
29,1.2241939283668473e-05
30,1.2213501556373448e-05
31,1.2278587854886641e-05
32,1.2355263514451214e-05
33,1.2513340102886468e-05
34,1.2582784727284036e-05
35,1.274849342857982e-05
36,1.2822847181883816e-05
37,1.2895292519083225e-05
38,1.3021613373849751e-05
39,1.3166986582727047e-05
40,1.3287243173798636e-05
41,1.3326145382733803e-05
42,1.3329872224590074e-05
43,1.3321050066890343e-05
44,1.3305036438747726e-05
45,1.3360203628190504e-05
46,1.3401585226503823e-05
47,1.3407547863162295e-05
48,1.3396443363926104e-05
49,1.3379318820392524e-05
50,1.3359666789188727e-05
51,1.333988132401339e-05
52,1.3319512473102016e-05
53,1.3298681257963677e-05
54,1.3309278397796453e-05
55,1.3364017357284056e-05
56,1.3376617558247741e-05
57,1.3401414555144875e-05
58,1.3433201319969777e-05
59,1.3438416105764502e-05
60,1.3430849158331931e-05
61,1.3416303303876255e-05
62,1.3399243925770636e-05
63,1.3382055768366904e-05
64,1.3364828822017958e-05
65,1.3349210841116534e-05
66,1.3333723191071033e-05
67,1.3317936090368471e-05
68,1.3375045830187625e-05
69,1.3530420380699193e-05
70,1.3608659234755935e-05
71,1.3634253732366693e-05
72,1.3637189279740575e-05
73,1.364884303044101e-05
74,1.3650110653170642e-05
75,1.3642762475389085e-05
76,1.3631599016956169e-05
77,1.362328577021766e-05
78,1.3613379073609714e-05
79,1.3601250546219845e-05
80,0.0
