,0,1,2
0,0.9840162396430969,0.9088807106018066,0.8683035969734192
1,0.9858896732330322,0.9323979616165161,0.9038584232330322
2,0.9871651530265808,0.9378188848495483,0.9098772406578064
3,0.9855707883834839,0.9269371628761292,0.9001514911651611
4,0.9860092401504517,0.9342315196990967,0.9047353267669678
5,0.9890385866165161,0.942362904548645,0.9167729616165161
6,0.9876434803009033,0.9330357313156128,0.9040178656578064
7,0.9881616830825806,0.9361048936843872,0.9094786643981934
8,0.9858896732330322,0.9358258843421936,0.9133450388908386
9,0.9876434803009033,0.9383370280265808,0.9102758169174194
10,0.9854512214660645,0.9347098469734192,0.909199595451355
11,0.9882015585899353,0.9356664419174194,0.9104352593421936
12,0.9860092401504517,0.933992326259613,0.9040178656578064
13,0.9890385866165161,0.9433992505073547,0.9173309803009033
14,0.987882673740387,0.9382573366165161,0.910554826259613
15,0.9879224896430969,0.9366629719734192,0.9075255393981934
16,0.9862484335899353,0.9331552982330322,0.9067283272743225
17,0.9876434803009033,0.9323580861091614,0.9056122303009033
18,0.987324595451355,0.9379783272743225,0.9114716053009033
19,0.9869658946990967,0.9349091053009033,0.9083226919174194
20,0.9866868853569031,0.935148298740387,0.9081234335899353
21,0.9876833558082581,0.935546875,0.9052136540412903
22,0.9862484335899353,0.9304049611091614,0.9010283946990967
23,0.9867665767669678,0.9335538744926453,0.9036192893981934
24,0.9870854616165161,0.9344307780265808,0.9034996628761292
25,0.988679826259613,0.935148298740387,0.9026626348495483
26,0.9872449040412903,0.9282525777816772,0.8969228267669678
27,0.9860889911651611,0.9245854616165161,0.8938536643981934
28,0.9869658946990967,0.9280133843421936,0.8928970098495483
29,0.986328125,0.9237085580825806,0.8939333558082581
30,0.9868463277816772,0.9282923936843872,0.8959263563156128
31,0.9862085580825806,0.9247449040412903,0.8895089030265808
32,0.9871253371238708,0.9260602593421936,0.8932158946990967
33,0.9866470098495483,0.9252232313156128,0.8887515664100647
34,0.9861686825752258,0.9270966053009033,0.8913025856018066
35,0.9856106638908386,0.9223134517669678,0.8868383169174194
36,0.9855309128761292,0.9249043464660645,0.8914222121238708
37,0.9866868853569031,0.9220344424247742,0.8865991830825806
38,0.987324595451355,0.925382673740387,0.8891103267669678
39,0.9864476919174194,0.9229512214660645,0.8821747303009033
40,0.9855707883834839,0.9185666441917419,0.8788265585899353
41,0.9861288070678711,0.9221938848495483,0.8838488459587097
42,0.9856106638908386,0.9219546914100647,0.8775510191917419
43,0.9854512214660645,0.9153778553009033,0.8752391338348389
44,0.985929548740387,0.9200015664100647,0.8846460580825806
45,0.9863680005073547,0.9243463277816772,0.8786671161651611
46,0.9852519035339355,0.9201610088348389,0.8791055679321289
47,0.9866071343421936,0.9176897406578064,0.8761160969734192
48,0.9854910969734192,0.9186463356018066,0.8785873651504517
49,0.9837372303009033,0.9126275777816772,0.873445451259613
50,0.9857701063156128,0.9181680679321289,0.8836495280265808
51,0.9864476919174194,0.9140625,0.8752391338348389
52,0.9842554330825806,0.9171715378761292,0.8819754719734192
53,0.984773576259613,0.9184470772743225,0.8732461929321289
54,0.9849330186843872,0.9181281924247742,0.8781489133834839
55,0.9846141338348389,0.9143813848495483,0.8747209906578064
56,0.9838169813156128,0.9188057780265808,0.879862904548645
57,0.9845743179321289,0.9180484414100647,0.8811782598495483
58,0.9844945669174194,0.9180883169174194,0.8777104616165161
59,0.9854512214660645,0.9141820669174194,0.8758769035339355
60,0.9854113459587097,0.9155771732330322,0.8791852593421936
61,0.9858497977256775,0.9145807027816772,0.8717713356018066
62,0.983418345451355,0.9129065871238708,0.8714126348495483
63,0.9840162396430969,0.9129464030265808,0.872090220451355
64,0.9842953085899353,0.9119898080825806,0.8715322017669678
65,0.9831792116165161,0.9094387888908386,0.8717713356018066
66,0.9840162396430969,0.9120694994926453,0.8715720772743225
67,0.9842953085899353,0.91015625,0.8650749325752258
68,0.9838169813156128,0.9097177982330322,0.8666692972183228
69,0.9840561151504517,0.9128667116165161,0.8656728267669678
70,0.983378529548645,0.9098373651504517,0.8649553656578064
71,0.9846938848495483,0.9146603941917419,0.8732063174247742
72,0.9840959906578064,0.9165338277816772,0.8735650777816772
73,0.9854512214660645,0.9096380472183228,0.8636400103569031
74,0.9832987785339355,0.9118702411651611,0.8685826063156128
75,0.9838169813156128,0.9111925959587097,0.8666294813156128
76,0.9836575388908386,0.9103156924247742,0.864237904548645
77,0.9845743179321289,0.9115114808082581,0.8690609335899353
78,0.9830596446990967,0.907804548740387,0.8639987111091614
79,0.9832987785339355,0.9106345772743225,0.8653140664100647
80,0.0,0.0,0.0
