,0,1
0,9.373254670208553e-07,-11.735162212991224
1,0.012773387134075165,-56.07384741316376
2,-0.026010919362306595,-56.0168641503702
3,-0.0951027199625969,-58.912664136550106
4,-0.010951695963740349,-58.870586492984884
5,0.0017887689173221588,-58.00500338821443
6,-0.11285826563835144,-58.01106215511171
7,0.033070579171180725,-57.64443142562324
8,-0.012521836906671524,-57.6679520864849
9,-0.027576059103012085,-57.71019892837628
10,0.03695402294397354,-56.77300459745328
11,-0.014225488528609276,-56.95944868912945
12,0.07017058879137039,-57.52683240320418
13,0.03878025710582733,-56.78066229685412
14,-0.04521135985851288,-56.30586477745127
15,0.04159149155020714,-56.41834288760809
16,0.13794156908988953,-57.22648802256299
17,-0.06306435167789459,-57.032275052772526
18,-0.03967701271176338,-57.920279989891455
19,0.011471128091216087,-56.70195154032778
20,-0.011857247911393642,-57.204618068516574
21,0.037036821246147156,-57.4051410940959
22,0.07669466733932495,-58.027837368865846
23,-0.030007880181074142,-57.426577858907436
24,0.019779885187745094,-56.626245884570395
25,-0.12634772062301636,-57.17839181863885
26,-0.007002406753599644,-57.47624522786398
27,-0.11602826416492462,-57.87703966120314
28,-0.08561235666275024,-57.43411317362287
29,-0.24422021210193634,-57.24614467962082
30,0.0,0.0
