,0
0,-3.47270162327195
1,-3.467185325391046
2,-3.4666547975990376
3,-3.46644443108182
4,-3.465999769106348
5,-3.466055522290017
6,-3.466021129889708
7,-3.4661203741682667
8,-3.4661134944908407
9,-3.466054343404274
10,-3.46592631322613
11,-3.465958202655131
12,-3.46594621101736
13,-3.4659399731157383
14,-3.465917306688779
15,-3.4659203893834323
16,-3.46586185865107
17,-3.46592425556589
18,-3.4658557376491346
19,-3.465889848457284
20,-3.4658687785797433
21,-3.465854522558818
22,-3.4658583992603784
23,-3.4658650369728434
24,-3.4658266641221522
25,-3.465868313129019
26,-3.4658294473081184
27,-3.4658259776439806
28,-3.465840362930658
29,-3.465838409253311
30,0.0
