,0
0,-43044.765625
1,-38186.4453125
2,-33836.703125
3,-29963.8984375
4,-26513.6796875
5,-23438.97265625
6,-20699.05078125
7,-18258.615234375
8,-16086.384765625
9,-14154.4482421875
10,-12438.064453125
11,-10914.87109375
12,-9564.8017578125
13,-8369.751953125
14,-7313.40478515625
15,-6381.037109375
16,-5559.32666015625
17,-4836.2685546875
18,-4201.02978515625
19,-3643.849853515625
20,-3155.934326171875
21,-2729.377197265625
22,-2357.080322265625
23,-2032.67578125
24,-1750.4676513671875
25,-1505.3685302734375
26,-1292.840576171875
27,-1108.84619140625
28,-949.8021240234375
29,-812.5333251953125
30,0.0
