,0
0,19.834551095962524
1,20.094916582107544
2,15.367242813110352
3,14.73948621749878
4,14.837110996246338
5,15.377168655395508
6,19.455410480499268
7,15.128694772720337
8,15.967021465301514
9,19.424208164215088
10,14.997194290161133
11,15.591870784759521
12,14.746875047683716
13,20.377471446990967
14,15.592525243759155
15,14.785467147827148
16,20.420281171798706
17,15.568344116210938
18,14.705360651016235
19,19.875150203704834
20,15.652247905731201
21,14.747674465179443
22,15.453410148620605
23,15.595847129821777
24,14.746579885482788
25,14.816813468933105
26,15.629507064819336
27,14.664912223815918
28,14.961229801177979
29,15.629883766174316
30,0.0
