,0
0,-543.5114135742188
1,-539.7525634765625
2,-529.3895263671875
3,-504.7407531738281
4,-448.0291442871094
5,-328.1015319824219
6,-211.33120727539062
7,-175.43112182617188
8,-147.3092041015625
9,-155.1071319580078
10,-141.84210205078125
11,-119.28065490722656
12,-100.66171264648438
13,-102.9224624633789
14,-95.05559539794922
15,-70.95011901855469
16,-50.94799041748047
17,-29.5323486328125
18,-24.745071411132812
19,-17.3426513671875
20,-24.585128784179688
21,-10.779911041259766
22,-10.239356994628906
23,-13.65750503540039
24,-11.058727264404297
25,-18.895740509033203
26,-8.481582641601562
27,-8.922279357910156
28,-9.099079132080078
29,-6.328681945800781
30,0.0
