,0,1,2
0,0.9498166441917419,0.7447385191917419,0.6483578085899353
1,0.9891980290412903,0.914461076259613,0.8675462603569031
2,0.9917091727256775,0.9424824714660645,0.9142219424247742
3,0.9907127022743225,0.9385762214660645,0.9117904901504517
4,0.9888392686843872,0.9387356638908386,0.913663923740387
5,0.9894770383834839,0.9421237111091614,0.9225924611091614
6,0.9866470098495483,0.9317601919174194,0.9029416441917419
7,0.9850525856018066,0.9155372977256775,0.8811782598495483
8,0.981465220451355,0.8972417116165161,0.8607302308082581
9,0.9810666441917419,0.8983578085899353,0.857023298740387
10,0.9791135191917419,0.89453125,0.8590561151504517
11,0.9827407598495483,0.9071667790412903,0.8647161722183228
12,0.980867326259613,0.8983179330825806,0.8643175959587097
13,0.9796317219734192,0.9010682106018066,0.8584980964660645
14,0.9817044138908386,0.8979990482330322,0.8628427982330322
15,0.9829002022743225,0.9074856638908386,0.877949595451355
16,0.9825813174247742,0.9080835580825806,0.8705755472183228
17,0.9825414419174194,0.9141023755073547,0.876554548740387
18,0.9816645383834839,0.9115513563156128,0.8771922588348389
19,0.9848134517669678,0.9135044813156128,0.8838488459587097
20,0.9818239808082581,0.9026626348495483,0.8645966053009033
21,0.9824617505073547,0.9131457209587097,0.8814971446990967
22,0.9819834232330322,0.9140625,0.8858817219734192
23,0.9821029901504517,0.9105947017669678,0.8712133169174194
24,0.9826610088348389,0.9068877696990967,0.8694993853569031
25,0.9827806353569031,0.912507951259613,0.8826929330825806
26,0.982421875,0.9174505472183228,0.8897082209587097
27,0.9810267686843872,0.8996332883834839,0.8588966727256775
28,0.9825015664100647,0.9132652878761292,0.8801020383834839
29,0.9817841053009033,0.9128667116165161,0.8767936825752258
30,0.0,0.0,0.0
