,0
0,-543.4629516601562
1,-540.02197265625
2,-530.0608520507812
3,-502.93328857421875
4,-443.7841491699219
5,-303.2947082519531
6,-209.12576293945312
7,-217.15130615234375
8,-217.09791564941406
9,-179.91819763183594
10,-158.97972106933594
11,-160.91998291015625
12,-150.97767639160156
13,-129.02357482910156
14,-133.15016174316406
15,-93.86544036865234
16,-58.03802490234375
17,-73.29503631591797
18,-67.84358215332031
19,-84.95527648925781
20,-40.42295837402344
21,-54.90631866455078
22,-60.329986572265625
23,-40.737525939941406
24,-32.730384826660156
25,-36.70896911621094
26,-45.282012939453125
27,-29.954315185546875
28,-31.16216278076172
29,-25.065109252929688
30,0.0
