,0
0,2.4970489545767567e-09
1,6.937833772665794e-08
2,8.015379155274234e-08
3,8.29511533092951e-08
4,8.601828611904646e-08
5,8.613396808737792e-08
6,8.32193121969582e-08
7,8.170351900799554e-08
8,8.167465154767372e-08
9,8.453091795399928e-08
10,8.601578908069823e-08
11,8.699485842256447e-08
12,8.594430226682127e-08
13,8.699390688125216e-08
14,8.936174167727417e-08
15,8.591934400488441e-08
16,8.126097956849964e-08
17,7.92334450374682e-08
18,7.639870649573704e-08
19,7.859369411541677e-08
20,8.17131192719363e-08
21,7.669187213151852e-08
22,7.414456573460423e-08
23,7.183889022328949e-08
24,7.114353777258123e-08
25,6.958434945115915e-08
26,6.877950914180847e-08
27,6.853584183658512e-08
28,6.957105211587759e-08
29,7.316581155291787e-08
30,0.0
