,0
0,-3.4657359028000276
1,-3.4856358516796146
2,-3.4804545618039007
3,-3.5164679274941313
4,-3.505267120269442
5,-3.496526722927053
6,-3.5016277706946344
7,-3.5160934088149496
8,-3.521546942683648
9,-3.4781233885696996
10,-3.486553197227899
11,-3.4902096794022266
12,-3.470517979855374
13,-3.4730401829356206
14,-3.4721873151238993
15,-3.4807979773930886
16,-3.476103096114863
17,-3.4724777331822767
18,-3.4853926800708743
19,-3.4781576650966985
20,-3.4786295253358874
21,-3.4924128178243663
22,-3.4875563813207173
23,-3.501040196677779
24,-3.473138714764851
25,-3.4820180459033514
26,-3.4965821819040195
27,-3.487762102236527
28,-3.4779699575631016
29,-3.4950494932817633
30,0.0
