,0
0,2.486444306961811e-09
1,1.3264668201628152e-06
2,3.5827254092181938e-06
3,6.40880611291879e-06
4,9.555032151731438e-06
5,1.2767879367619442e-05
6,1.6176807028906686e-05
7,1.984811087341817e-05
8,2.3122229882946913e-05
9,2.7251161048433175e-05
10,3.1160708146013853e-05
11,3.4910587532626544e-05
12,3.850072473349645e-05
13,4.245291174277322e-05
14,4.6295208118697694e-05
15,4.99864386201451e-05
16,5.350022055813791e-05
17,5.7203875934516625e-05
18,6.071925908016791e-05
19,6.38633916796073e-05
20,6.69701689732467e-05
21,7.025938464025317e-05
22,7.350075647067348e-05
23,7.63851396742586e-05
24,7.932186623207483e-05
25,8.339666664873446e-05
26,8.631802037178303e-05
27,8.936730313926674e-05
28,9.254244827618453e-05
29,9.554267078576015e-05
30,0.0
