,0
0,28.718805074691772
1,28.454967260360718
2,24.468313455581665
3,29.418213367462158
4,29.308055639266968
5,24.155033349990845
6,23.686408042907715
7,23.91596484184265
8,23.658940315246582
9,24.17374324798584
10,28.453683376312256
11,28.526252269744873
12,23.644572257995605
13,24.500911951065063
14,24.025268077850342
15,24.50901436805725
16,24.070987224578857
17,24.515815258026123
18,23.802022695541382
19,24.476086616516113
20,29.398656129837036
21,24.496843099594116
22,28.663111209869385
23,23.62704586982727
24,28.916300058364868
25,28.416091442108154
26,24.52154278755188
27,29.4888277053833
28,24.512211322784424
29,24.169822931289673
30,0.0
