,0
0,-543.4273681640625
1,-417.9903259277344
2,-362.9215087890625
3,-333.3182067871094
4,-286.295654296875
5,-294.5355529785156
6,-246.38502502441406
7,-237.43167114257812
8,-257.41107177734375
9,-293.2153625488281
10,-224.95225524902344
11,-252.1875457763672
12,-236.94100952148438
13,-265.1129455566406
14,-258.6216125488281
15,-267.2962646484375
16,-210.83998107910156
17,-247.37918090820312
18,-257.4488525390625
19,-241.1912841796875
20,-152.68014526367188
21,-211.34219360351562
22,-245.2582550048828
23,-221.62107849121094
24,-215.17059326171875
25,-234.28469848632812
26,-174.41015625
27,-113.23548889160156
28,-34.16560363769531
29,-197.94091796875
30,0.0
