,0
0,-543.5238647460938
1,-540.0294189453125
2,-536.1072998046875
3,-531.6382446289062
4,-522.0574951171875
5,-507.6685485839844
6,-500.412353515625
7,-497.74462890625
8,-496.70989990234375
9,-495.48583984375
10,-493.6022644042969
11,-492.3890380859375
12,-491.0234375
13,-490.01287841796875
14,-488.94317626953125
15,-488.0043029785156
16,-487.0765380859375
17,-486.0675354003906
18,-485.11883544921875
19,-484.1903381347656
20,-483.33697509765625
21,-482.3628234863281
22,-481.4678649902344
23,-480.5905456542969
24,-479.6829833984375
25,-478.7862854003906
26,-477.916748046875
27,-477.02618408203125
28,-476.1572265625
29,-475.27691650390625
30,0.0
