,0,1
0,-8.590706102040713e-08,579.3794555664062
1,-10.91563606262207,88.50224304199219
2,-13.288642883300781,-205.68917846679688
3,-10.531660079956055,-209.71473693847656
4,-5.626211166381836,-208.30487060546875
5,-5.702914237976074,-173.8152313232422
6,-2.534590005874634,-160.67120361328125
7,-2.9863216876983643,-123.88348388671875
8,-2.3047280311584473,-159.14993286132812
9,-2.662771224975586,-128.89125061035156
10,-1.7106304168701172,-167.07701110839844
11,-2.087679862976074,-124.70198059082031
12,-1.7707054615020752,-260.0730895996094
13,-1.5626435279846191,-234.21524047851562
14,-1.4095312356948853,-169.72064208984375
15,-1.2675466537475586,-127.89576721191406
16,-1.1344902515411377,-209.50155639648438
17,-1.1663620471954346,-142.79318237304688
18,-1.4130432605743408,-257.6065979003906
19,-1.6421968936920166,-206.64761352539062
20,-1.4143353700637817,-262.4652099609375
21,-1.2543723583221436,-244.02389526367188
22,-1.31037175655365,-176.6611328125
23,-1.5283098220825195,-239.097412109375
24,-1.392394781112671,-238.23883056640625
25,-1.0049149990081787,-181.49195861816406
26,-1.0671569108963013,-315.31793212890625
27,-0.9399174451828003,-269.20904541015625
28,-0.8293451070785522,-192.42897033691406
29,-1.6536710262298584,-252.91798400878906
30,0.0,0.0
