,0
0,1.468585651309695e-06
1,725.7489624023438
2,1605.1373291015625
3,2609.947021484375
4,3883.254150390625
5,5054.55712890625
6,6660.45068359375
7,8109.20263671875
8,9931.748046875
9,11501.1416015625
10,13572.185546875
11,15118.7255859375
12,17339.2265625
13,19490.328125
14,21170.626953125
15,23616.630859375
16,25690.134765625
17,27136.544921875
18,29344.310546875
19,30866.369140625
20,33488.15625
21,35164.43359375
22,37042.4375
23,39354.1796875
24,41035.69140625
25,44317.4921875
26,46464.3359375
27,47590.4765625
28,48265.9140625
29,51557.8046875
30,0.0
