,0,1
0,4.7013813286866935e-08,-2.718906216614414e-06
1,-13.28974723815918,-377.0758972167969
2,-29.132984161376953,-488.98681640625
3,-39.887969970703125,-624.079345703125
4,-58.11426544189453,-278.7708740234375
5,-62.01466751098633,-662.6964721679688
6,-90.20713806152344,-633.2154541015625
7,-73.9090805053711,-672.1141357421875
8,-78.77742004394531,-678.4219970703125
9,-47.66893005371094,-398.7724609375
10,-75.25528717041016,-224.0980224609375
11,-61.72766876220703,-181.91087341308594
12,-49.447750091552734,-509.4174499511719
13,-84.37324523925781,-467.36151123046875
14,-67.49627685546875,-222.37667846679688
15,-63.88050842285156,-138.36000061035156
16,-58.891029357910156,-190.185302734375
17,-48.02751159667969,-201.75991821289062
18,-53.99464797973633,-78.93212890625
19,-30.495237350463867,-144.910888671875
20,-50.997596740722656,-154.685546875
21,-39.94780731201172,-124.4609146118164
22,-36.83201599121094,-122.75466918945312
23,-70.69976806640625,-194.970947265625
24,-26.13161849975586,-58.135257720947266
25,-33.521018981933594,-86.29386901855469
26,-38.123191833496094,-40.618682861328125
27,-23.838674545288086,-163.47811889648438
28,-46.88740921020508,-125.25394439697266
29,-23.963294982910156,-52.28777313232422
30,0.0,0.0
