,0
0,93.94955062866211
1,94.65220308303833
2,80.64720439910889
3,80.49700212478638
4,80.48380947113037
5,80.47057271003723
6,80.50179505348206
7,80.49996900558472
8,80.48673343658447
9,80.48247694969177
10,80.49384784698486
11,80.47080397605896
12,80.47557163238525
13,80.48677825927734
14,80.5149347782135
15,80.47236895561218
16,80.54097580909729
17,80.52721285820007
18,80.51409792900085
19,80.50258159637451
20,80.5273129940033
21,80.52676129341125
22,80.49252796173096
23,80.48890686035156
24,80.49136137962341
25,80.50605130195618
26,80.50625991821289
27,80.4985420703888
28,80.50244784355164
29,80.50262212753296
30,0.0
