,0,1
0,0.32554954290390015,0.9086384773254395
1,25.1124267578125,-80.08238220214844
2,-114.47074890136719,-97.55758666992188
3,-54.09363555908203,-53.700897216796875
4,-44.04091262817383,-46.2956657409668
5,-40.87924575805664,-46.008304595947266
6,-34.420799255371094,-56.1588020324707
7,-69.2999267578125,-42.301513671875
8,-81.96417236328125,-82.9351806640625
9,-76.40889739990234,-84.86436462402344
10,-57.53200149536133,-79.31028747558594
11,-71.01261138916016,-39.79316711425781
12,-89.68476867675781,-98.84623718261719
13,-71.40010070800781,-83.40008544921875
14,-74.05492401123047,-42.6917724609375
15,-67.46714782714844,-89.0564956665039
16,-72.72136688232422,-79.31353759765625
17,-73.62254333496094,-86.86590576171875
18,-69.63253784179688,-68.1182632446289
19,-71.1761474609375,-100.78221130371094
20,-75.96910095214844,-86.3425521850586
21,-74.58079528808594,-83.82901000976562
22,-70.75233459472656,-78.7099380493164
23,-66.96273803710938,-67.68186950683594
24,-65.28628540039062,-90.53257751464844
25,-65.34662628173828,-82.88621520996094
26,-66.62803649902344,-80.98049926757812
27,-76.18289947509766,-78.37115478515625
28,-68.21607971191406,-68.85470581054688
29,-74.78512573242188,-76.60568237304688
30,0.0,0.0
