,0
0,23.305303812026978
1,18.335976123809814
2,18.346332550048828
3,18.35946488380432
4,18.34326410293579
5,18.36139941215515
6,18.366599321365356
7,18.383403539657593
8,18.351259231567383
9,18.30393362045288
10,18.294880628585815
11,18.33234405517578
12,18.266635179519653
13,18.296902894973755
14,18.271095514297485
15,18.33522391319275
16,18.363871097564697
17,18.340667963027954
18,18.301183938980103
19,18.268547534942627
20,18.266026735305786
21,18.294241189956665
22,18.289865016937256
23,18.28219437599182
24,18.285545825958252
25,18.28356409072876
26,18.26313853263855
27,23.350558042526245
28,18.28703260421753
29,18.292376279830933
30,0.0
