,0
0,0.9386923034893031
1,7.296100790342743e-07
2,6.464826372540937e-14
3,1.7675605619222476e-14
4,1.2151609850879243e-15
5,8.977406484062412e-18
6,1.4495136474973868e-19
7,2.3780204485088787e-20
8,4.566909705652659e-21
9,1.2715224270511857e-21
10,3.6133821928939673e-22
11,1.1802124078520283e-22
12,4.302862663680135e-23
13,1.546354833763107e-23
14,5.7343004514519396e-24
15,2.2377084902952646e-24
16,8.500904612503014e-25
17,3.343255021134421e-25
18,1.271781850240807e-25
19,5.0905075008835485e-26
20,2.0526281054649595e-26
21,8.469531242630932e-27
22,3.4131869674175154e-27
23,1.3957923221514194e-27
24,5.82679067113157e-28
25,2.395482847706206e-28
26,9.91260707110311e-29
27,4.121547575257401e-29
28,1.7317766300717445e-29
29,7.223307908657681e-30
30,0.0
