,0
0,-1064.1685791015625
1,-1027.2027587890625
2,-992.6945190429688
3,-960.5438232421875
4,-930.250244140625
5,-901.2984619140625
6,-873.5999755859375
7,-843.1969604492188
8,-808.7311401367188
9,-752.7284545898438
10,-676.90478515625
11,-636.8836059570312
12,-587.74169921875
13,-532.4340209960938
14,-450.1250915527344
15,-376.1726379394531
16,-300.8479919433594
17,-294.13592529296875
18,-246.9113006591797
19,-228.6428985595703
20,-216.52940368652344
21,-206.07598876953125
22,-201.46942138671875
23,-189.78274536132812
24,-180.95339965820312
25,-175.75552368164062
26,-168.34771728515625
27,-162.7076873779297
28,-163.6566162109375
29,-151.36915588378906
30,0.0
