,0
0,-4843.2919921875
1,-4354.53662109375
2,-3910.448974609375
3,-3482.597412109375
4,-3013.926513671875
5,-2682.169189453125
6,-2402.424560546875
7,-2161.71533203125
8,-1949.61181640625
9,-1757.363525390625
10,-1597.097900390625
11,-1439.459228515625
12,-1305.6651611328125
13,-1191.082763671875
14,-1081.2728271484375
15,-986.4808959960938
16,-901.86572265625
17,-815.0307006835938
18,-770.6978149414062
19,-702.1608276367188
20,-633.9666137695312
21,-602.8195190429688
22,-565.7378540039062
23,-538.1464233398438
24,-496.5590515136719
25,-462.1019287109375
26,-450.40338134765625
27,-413.73309326171875
28,-424.526123046875
29,-368.8034362792969
30,0.0
