,0,1
0,0.3152708113193512,-0.033466845750808716
1,3.9306981563568115,-91.94270324707031
2,-64.47515869140625,25.644222259521484
3,-93.00606536865234,-81.154541015625
4,-62.281646728515625,-61.265079498291016
5,-57.933231353759766,-63.78890609741211
6,-53.01062774658203,-57.65058135986328
7,-48.40470886230469,-52.293617248535156
8,-53.89229202270508,-52.22358322143555
9,-48.171600341796875,-52.488075256347656
10,-54.948638916015625,-54.011837005615234
11,-44.7446174621582,-54.7555046081543
12,-65.01848602294922,-45.95100402832031
13,-55.59305191040039,-127.73213958740234
14,-57.38327407836914,-33.510223388671875
15,-39.44242858886719,-93.35174560546875
16,-69.9845199584961,-39.28996276855469
17,-65.24790954589844,-37.71929931640625
18,-56.01831817626953,-49.95989990234375
19,-67.86486053466797,-60.158721923828125
20,-47.840980529785156,-41.02934265136719
21,-53.247764587402344,-71.22775268554688
22,-59.40943908691406,-74.2084732055664
23,-56.90686798095703,-52.32860565185547
24,-50.191619873046875,-72.51496887207031
25,-66.24165344238281,-86.451904296875
26,-53.843772888183594,-68.32306671142578
27,-56.310794830322266,-68.48385620117188
28,-71.53453063964844,-71.61541748046875
29,-68.65142822265625,-72.5666732788086
30,0.0,0.0
