,0,1
0,0.267749160528183,-0.9745830297470093
1,-2.6848530769348145,
2,-12.855815887451172,
3,-43.06855010986328,
4,-102.90982055664062,
5,-176.61175537109375,
6,-311.2193603515625,
7,-388.3606872558594,
8,-662.6732177734375,
9,-974.1470947265625,
10,-1192.2313232421875,
11,-1721.069580078125,
12,-2422.424560546875,
13,-3064.700439453125,
14,-3339.390869140625,
15,-4224.01025390625,
16,-4618.7373046875,
17,-5106.7060546875,
18,-3259.080078125,
19,-3533.880859375,
20,-4234.5703125,
21,-3241.774169921875,
22,-5964.22412109375,
23,566.562744140625,
24,-6849.3525390625,
25,-3093.1513671875,
26,4316.06494140625,
27,8551.05078125,
28,-623.7861328125,
29,18499.068359375,
30,0.0,0.0
