,0,1,2,3,4,5,6,7,8,9
0,0.0025166255235671998,2.499912943321192e-09,0.0023132508827580344,2.4998227932115924e-09,0.0017328087447418107,2.4996325009851716e-09,0.0015665211249142885,2.3813169214292884e-09,0.006435294169932604,0.0
1,0.0025319522619247437,2.2111114503786666e-06,0.0023186084710889393,2.130896973540075e-06,0.0017372456689675648,2.290029442519881e-06,0.0015692590968683362,1.5853809145482956e-06,0.006547539494931698,0.0
2,0.0025672125816345215,1.3506494724424556e-05,0.0023350034736924702,1.2775471986969933e-05,0.0017505675140354368,1.3226630471763201e-05,0.0015775681240484118,6.137003310868749e-06,0.006844529416412115,0.0
3,0.0026375049352645873,3.9243543142220005e-05,0.0023644276791148717,3.819409175775945e-05,0.0017728302627801895,3.477796781226061e-05,0.0015913454117253423,1.5149244063650258e-05,0.007215012796223164,0.0
4,0.002748758792877197,8.626624912722036e-05,0.00241119476656119,8.008140866877511e-05,0.001800901773903105,6.225940160220489e-05,0.001617174712009728,2.880902866309043e-05,0.007647841237485409,0.0
5,0.0029142996668815612,0.0001553451584186405,0.002476401213142607,0.0001369184465147555,0.001834273131357299,9.831599163589999e-05,0.0016556601040065289,4.5146232878323644e-05,0.008156534284353256,0.0
6,0.003100786805152893,0.00024391118495259434,0.0025573033425543043,0.00020631223742384464,0.0018823887738916609,0.0001447093818569556,0.0017028062138706446,6.301105167949572e-05,0.008706445805728436,0.0
7,0.0033102065324783327,0.00035432938602752984,0.0026616096082660886,0.0002939580590464175,0.0019520330760214063,0.00020455456979107112,0.0017618658021092415,8.38735286379233e-05,0.009304553270339966,0.0
8,0.0035456746816635134,0.0004908348782919347,0.0027942520876725516,0.00040084554348140955,0.002048654274808036,0.0002802461967803538,0.0018368797609582543,0.00011060124234063551,0.00995976198464632,0.0
9,0.0038044553995132445,0.0006620482890866697,0.0029580268181032604,0.0005257863085716963,0.0021751905894941753,0.0003743957495316863,0.0019320149440318346,0.00014623811875935644,0.010686117224395275,0.0
10,0.004072882235050201,0.0008619474247097969,0.0031426449616750083,0.0006609830306842923,0.002330587555964788,0.00048082199646160007,0.0020440288353711367,0.0001842855999711901,0.01146448589861393,0.0
11,0.004347481727600098,0.0010920250788331032,0.003348542791273859,0.0008094173390418291,0.002513814924491776,0.0006043582689017057,0.0021772629115730524,0.00022883937344886363,0.012303548865020275,0.0
12,0.004627902209758759,0.001346705830655992,0.003564260486099455,0.0009685324621386826,0.0027169713543521035,0.0007458425825461745,0.0023265734780579805,0.00027897179825231433,0.013175593689084053,0.0
13,0.004925960898399353,0.001628352329134941,0.0037954714563157824,0.0011399617651477456,0.002939542548524009,0.0009068793733604252,0.0024967347271740437,0.00033447201712988317,0.014092860743403435,0.0
14,0.00524192214012146,0.0019336463883519173,0.00403910047478146,0.0013359768781811,0.00317922110358874,0.001090344274416566,0.0026876891497522593,0.00039324676617980003,0.015052909031510353,0.0
15,0.005580683946609497,0.0022527091205120087,0.004306691802210278,0.001559948781505227,0.0034353857239087424,0.0012924880720674992,0.0029027708806097507,0.0004560188972391188,0.016051074489951134,0.0
16,0.005944918394088745,0.0025860765017569065,0.00460391491651535,0.0018200938357040286,0.0037068604595131343,0.001520256046205759,0.0031453112605959177,0.0005304210353642702,0.017097052186727524,0.0
17,0.006332411766052246,0.0029137595556676388,0.004948789460791482,0.0021036770194768906,0.0040020814372433555,0.001771710580214858,0.0034156343899667263,0.0006122993654571474,0.018200663849711418,0.0
18,0.006715168952941894,0.003250441513955593,0.005319980283578237,0.002415729220956564,0.004311780134836833,0.0020392457954585552,0.0037112077698111534,0.0007047410472296178,0.019329506903886795,0.0
19,0.007112263441085815,0.0035854740999639034,0.005716204229328368,0.0027529862709343433,0.004649237212207582,0.0023309853859245777,0.004041879437863827,0.0008217369904741645,0.020518768578767776,0.0
20,0.007498171329498291,0.003906369674950838,0.006145956615606944,0.0030943916644901037,0.004998514635695351,0.00262204697355628,0.004384293686598539,0.0009483935427851975,0.021720437332987785,0.0
21,0.007913869619369508,0.004277845844626427,0.006581363164716297,0.0034828679636120796,0.005382938517464532,0.0029507901053875685,0.00477000093087554,0.0011045150458812714,0.02299611270427704,0.0
22,0.008309763669967652,0.0045861052349209785,0.007050649987326728,0.003848066320642829,0.005759085218111674,0.003282182151451707,0.005146368406713009,0.0012656194157898426,0.024256031960248947,0.0
23,0.008695755004882812,0.004995046649128199,0.007496206296814812,0.004259942099452019,0.006147359808286031,0.003629733808338642,0.005539033096283674,0.0014375741593539715,0.02553485706448555,0.0
24,0.009086737036705017,0.005352133885025978,0.007968782550758786,0.00466378265991807,0.00654068754778968,0.003974239341914654,0.0059346649795770645,0.0016071805730462074,0.02679755538702011,0.0
25,0.009508360028266907,0.005786857567727566,0.008459177282121446,0.0051201325841248035,0.00698348300324546,0.004354267846792936,0.006387139670550823,0.0018060463480651379,0.028163395822048187,0.0
26,0.009921119809150695,0.006143982522189617,0.00896824813551373,0.005549350753426552,0.007398363616731431,0.0047334711998701096,0.006807859521359205,0.002013269579038024,0.02948116324841976,0.0
27,0.010357085466384888,0.006578568369150162,0.009489478336440193,0.006021872628480196,0.007852682636843787,0.0051282793283462524,0.007270024623721838,0.0022163954563438892,0.030854228883981705,0.0
28,0.010816633701324463,0.006996843032538891,0.010050719810856713,0.00649503106251359,0.00833124750190311,0.005529485642910004,0.00775620574131608,0.002440725453197956,0.032264627516269684,0.0
29,0.011242730617523193,0.007428447250276804,0.010573681030008528,0.006967783439904451,0.008761163387033675,0.005933285690844059,0.008193973451852798,0.0026626992039382458,0.03356260806322098,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
