,0
0,59.53113794326782
1,60.49274468421936
2,60.57926821708679
3,60.74634337425232
4,60.84253287315369
5,49.429438829422
6,49.42091202735901
7,49.37958359718323
8,49.42841553688049
9,49.402146100997925
10,49.417956829071045
11,49.12613916397095
12,49.42367386817932
13,49.411208152770996
14,49.4200234413147
15,49.4316132068634
16,49.388211488723755
17,49.38228178024292
18,49.34919095039368
19,49.43468737602234
20,49.420982122421265
21,49.40593075752258
22,49.41032600402832
23,49.39723205566406
24,49.41053342819214
25,49.38820838928223
26,49.101194858551025
27,49.38820743560791
28,49.41901636123657
29,49.42432475090027
30,0.0
