,0,1
0,-0.03802645951509476,-0.01487876195460558
1,-2.91935658454895,-6.282046318054199
2,-6.507098197937012,-14.442008972167969
3,-1.8177261352539062,-14.997553825378418
4,6.923757553100586,-16.346511840820312
5,15.396778106689453,-19.399974822998047
6,19.416561126708984,-21.562772750854492
7,20.844051361083984,-22.583545684814453
8,22.048511505126953,-23.417522430419922
9,23.65342140197754,-24.142894744873047
10,24.179162979125977,-24.784868240356445
11,25.119380950927734,-25.362285614013672
12,25.90142822265625,-25.82550621032715
13,26.38651466369629,-26.399465560913086
14,26.808225631713867,-26.906068801879883
15,27.355628967285156,-27.402881622314453
16,27.84941291809082,-27.877580642700195
17,28.25816535949707,-28.361351013183594
18,28.738914489746094,-28.837299346923828
19,29.2377986907959,-29.297292709350586
20,29.70920181274414,-29.76146697998047
21,30.157201766967773,-30.21651840209961
22,30.585247039794922,-30.664274215698242
23,31.020198822021484,-31.115835189819336
24,31.490772247314453,-31.565690994262695
25,31.923154830932617,-32.008628845214844
26,32.257144927978516,-32.451629638671875
27,32.80934524536133,-32.893821716308594
28,33.23906326293945,-33.33024978637695
29,33.67942428588867,-33.768436431884766
30,0.0,0.0
