,0
0,-0.10960051417350769
1,3.927234172821045
2,14.464531898498535
3,34.92094039916992
4,82.0277328491211
5,153.76181030273438
6,132.19229125976562
7,459.8577880859375
8,744.388671875
9,1488.055908203125
10,2877.0986328125
11,5039.93701171875
12,8747.9716796875
13,13121.4658203125
14,19349.435546875
15,31511.111328125
16,42172.68359375
17,62347.15625
18,84856.1875
19,52623.0546875
20,147389.640625
21,178617.65625
22,222303.15625
23,296511.21875
24,359705.84375
25,446947.90625
26,467614.53125
27,602148.3125
28,735304.375
29,919599.25
30,0.0
