,0,1
0,0.2819560766220093,-1.2674435377120972
1,-2.1596570014953613,
2,-11.658794403076172,
3,-34.64984893798828,
4,-78.49490356445312,
5,-159.4394073486328,
6,-270.056884765625,
7,-413.13824462890625,
8,-638.4425048828125,
9,-843.7755126953125,
10,-1327.8115234375,
11,-2018.470703125,
12,-2188.3056640625,
13,-3065.2265625,
14,-3708.86572265625,
15,-4779.92529296875,
16,-5892.1865234375,
17,-7861.50146484375,
18,-7781.681640625,
19,-10077.0966796875,
20,-11508.5048828125,
21,-5901.39453125,
22,-9694.89453125,
23,-13554.75,
24,-18024.90625,
25,-381.82470703125,
26,-10175.3740234375,
27,-10561.4541015625,
28,4667.9443359375,
29,-22787.55859375,
30,0.0,0.0
