,0
0,2.486444306961811e-09
1,1.335767148584686e-06
2,3.639140439028543e-06
3,6.47431908982935e-06
4,9.639439999635197e-06
5,1.2877181184783374e-05
6,1.6319506903679754e-05
7,1.9976648128514287e-05
8,2.3239900027151557e-05
9,2.733333775620816e-05
10,3.1161170510240816e-05
11,3.489196883892328e-05
12,3.843902548567944e-05
13,4.237531213053362e-05
14,4.613574521336045e-05
15,4.98872040858223e-05
16,5.353028354223745e-05
17,5.725052817470578e-05
18,6.0730914382426156e-05
19,6.395227732334669e-05
20,6.696515433840929e-05
21,7.017720172624696e-05
22,7.339396584982278e-05
23,7.65502564562504e-05
24,7.940761772904085e-05
25,8.338159791929729e-05
26,8.609529735147333e-05
27,8.908738969813183e-05
28,9.22655572696608e-05
29,9.533866575885346e-05
30,0.0
