,0,1
0,-2.3084221822955442e-07,-12.856937408447266
1,-12.437211990356445,
2,-12.447856903076172,
3,-20.755685806274414,
4,-27.07434844970703,
5,-26.673648834228516,
6,-26.040498733520508,
7,-19.523883819580078,
8,-22.400650024414062,
9,-29.98208236694336,
10,-32.6435432434082,
11,-32.02131271362305,
12,-27.770652770996094,
13,-29.819427490234375,
14,-15.017417907714844,
15,-31.13669204711914,
16,-29.45099449157715,
17,-29.394824981689453,
18,-21.76727867126465,
19,-24.93790054321289,
20,-25.323644638061523,
21,-23.700416564941406,
22,-16.229476928710938,
23,-24.27428436279297,
24,-24.15627670288086,
25,-14.449398040771484,
26,-15.866562843322754,
27,-19.944725036621094,
28,-21.699478149414062,
29,-24.339542388916016,
30,0.0,0.0
