,0,1
0,-4.054164435274288e-07,-5.066739205972226e-08
1,14.11262321472168,-3.645702362060547
2,25.59273910522461,-4.031116008758545
3,40.68061828613281,1.4030461311340332
4,47.143287658691406,4.2437310218811035
5,68.3204345703125,9.929414749145508
6,85.95382690429688,14.83313274383545
7,94.21849060058594,21.955751419067383
8,103.48806762695312,23.446380615234375
9,87.4004135131836,20.249954223632812
10,123.48661804199219,35.4872932434082
11,131.09042358398438,38.61739730834961
12,165.12355041503906,43.130130767822266
13,179.23269653320312,42.84726333618164
14,165.28179931640625,47.71360778808594
15,195.6539306640625,47.19597625732422
16,154.5093994140625,50.785118103027344
17,209.81626892089844,54.65597152709961
18,214.2855224609375,58.25099563598633
19,223.48899841308594,60.28025436401367
20,229.56948852539062,62.8855094909668
21,219.1097412109375,63.300384521484375
22,300.35296630859375,77.01298522949219
23,267.84521484375,75.18643188476562
24,249.4659881591797,82.34127044677734
25,307.2346496582031,84.17819213867188
26,298.72509765625,82.55305480957031
27,307.0040588378906,88.91165924072266
28,389.3405456542969,94.34590148925781
29,355.8580017089844,96.64916229248047
30,0.0,0.0
