,0,1
0,3.6384506074682577e-07,-6.731805797244306e-07
1,-16.37718391418457,-204.7891387939453
2,-19.86859130859375,-365.6248779296875
3,-28.580177307128906,-486.18670654296875
4,-40.89928436279297,-666.97216796875
5,-32.492401123046875,-587.1226196289062
6,-46.722923278808594,-486.7197265625
7,-55.005897521972656,-672.0833129882812
8,-53.77576446533203,-677.841064453125
9,-77.40382385253906,-709.3611450195312
10,-64.76792907714844,-630.4490966796875
11,-57.06616973876953,-577.3048095703125
12,-57.875125885009766,-566.6795043945312
13,-63.027099609375,-603.6517333984375
14,-76.44216918945312,-482.69268798828125
15,-61.04646301269531,-535.0909423828125
16,-66.40927124023438,-882.0960693359375
17,-67.1678237915039,-340.32232666015625
18,-71.24014282226562,-505.55810546875
19,-99.05361938476562,-432.306884765625
20,-70.32325744628906,-365.62091064453125
21,-76.36665344238281,-305.1310119628906
22,-83.63174438476562,-418.54931640625
23,-66.17518615722656,-385.4002990722656
24,-61.4896125793457,-290.8199157714844
25,-61.447853088378906,-168.6310577392578
26,-69.42337036132812,-447.78961181640625
27,-63.091392517089844,-246.01303100585938
28,-55.117218017578125,-210.4479522705078
29,-77.92288208007812,-143.0236053466797
30,0.0,0.0
