,0,1,2,3,4
0,-57.68051767940024,-99.68987627267819,-66.26175102854549,-67.12256863341484,-119.07619667026626
1,-54.5333059593555,-88.4793824675528,-58.63210544835261,-61.206846015527255,-116.213351707089
2,-53.22733350406516,-83.56417890046313,-51.014708440540105,-55.47697128165042,-82.4657471545318
3,-34.216222580776105,-59.870321679484114,-40.958574229947686,-46.296234528251375,-77.17565664794449
4,-35.051686982115406,-48.9683931014217,-29.951435142752864,-34.59389072388882,-63.25538463481739
5,-58.764356474179834,-97.00739753858717,-64.38340955060846,-63.55109386309434,-105.3913694100819
6,-49.974631936703084,-84.66788035271213,-47.81046327467445,-60.59741798593245,-104.4276243961178
7,-37.39158694298263,-73.41133375571245,-45.756987170667315,-43.83500491912119,-89.49592085500433
8,-41.58855194124958,-62.57679580569344,-44.491727326151455,-40.57036561491128,-54.3506053046772
