,0,1,2,3,4
0,24.461816711420603,23.736862096863856,23.685661884314285,23.7441746051056,23.66252531986325
1,25.488995474178893,25.03443216588034,24.752890146039093,24.254912682236004,24.343675783616447
2,24.788442438255625,25.121789710590583,24.88161046227057,25.72862149674251,25.41295623283875
3,25.374846841721578,26.979270924220792,24.14021547855339,26.619254242766797,26.203991685310687
4,26.29189927498929,26.11624218318812,22.290276905317942,23.146362238665006,26.061636732549843
5,24.490295184214485,23.725550691431934,24.393062643050477,23.789818716578452,23.729635026991303
6,24.46902712965099,24.21691339587504,24.094262139620884,23.743722617298758,23.78506854649749
7,24.0321908257078,24.084163512904837,24.62467049238011,23.571729638540287,23.72220925725299
8,24.411348890660527,22.530634644495326,23.60408304055083,23.97977642495277,23.770669474947034
