,0
0,-0.20222780108451843
1,-3.4000861644744873
2,-15.088897705078125
3,-47.544891357421875
4,-95.61321258544922
5,-204.7581787109375
6,-338.6273193359375
7,-526.6564331054688
8,-884.9091186523438
9,-1421.9974365234375
10,-2348.953369140625
11,-2990.64697265625
12,-4106.609375
13,-5796.11181640625
14,-7120.7890625
15,-9045.380859375
16,-11471.4375
17,-15745.166015625
18,-25116.57421875
19,-29447.73828125
20,-37748.3828125
21,-55016.3046875
22,-61454.59375
23,-99744.296875
24,-105235.390625
25,-126218.609375
26,-186157.265625
27,-192928.84375
28,-211834.84375
29,-265154.3125
30,-286708.5
31,-448141.34375
32,-387980.9375
33,-563656.125
34,-529042.4375
35,-652918.0
36,-795978.1875
37,-944683.625
38,-1274532.25
39,-1020185.0
40,-1493089.125
41,-1752293.875
42,-1704556.125
43,-2034702.0
44,-2365760.25
45,-2568289.0
46,-3132258.75
47,-3285450.75
48,-2799993.5
49,-4182775.5
50,-4493855.5
51,-4547918.0
52,-4840251.0
53,-4858705.0
54,-5515999.0
55,-6717440.0
56,-5060139.0
57,-7074084.0
58,-7997789.0
59,-9727889.0
60,-8646726.0
61,-10203172.0
62,-11041436.0
63,-12908006.0
64,-12186042.0
65,-13605875.0
66,-14780837.0
67,-16953632.0
68,-18211584.0
69,-20147964.0
70,-20375292.0
71,-22645676.0
72,-22838640.0
73,-22382880.0
74,-27277590.0
75,-31360986.0
76,-31410718.0
77,-26254370.0
78,-30341866.0
79,-39197388.0
80,0.0
