,0
0,91.90908885002136
1,92.24785470962524
2,91.91304302215576
3,91.69591045379639
4,91.77032518386841
5,91.70334959030151
6,91.70345139503479
7,91.6777925491333
8,80.87861227989197
9,80.892333984375
10,80.89642548561096
11,80.85497570037842
12,80.87349057197571
13,80.92570638656616
14,80.93186736106873
15,80.94776892662048
16,80.92902612686157
17,80.93509483337402
18,80.93492245674133
19,80.94810318946838
20,80.90988612174988
21,80.92684197425842
22,80.92895531654358
23,80.90831875801086
24,80.95748043060303
25,80.89058208465576
26,80.98671388626099
27,80.90346050262451
28,80.92360854148865
29,80.95980525016785
30,80.91795706748962
31,80.91358351707458
32,80.90192222595215
33,80.89931201934814
34,80.95663714408875
35,80.92532801628113
36,80.93751430511475
37,80.94577240943909
38,80.92523956298828
39,80.89946103096008
40,80.92853283882141
41,81.03530979156494
42,80.98147296905518
43,80.94406938552856
44,80.99444603919983
45,80.99205255508423
46,81.02148938179016
47,80.97360110282898
48,81.00806832313538
49,81.00461626052856
50,81.04499578475952
51,80.99563264846802
52,81.00654768943787
53,81.01366949081421
54,80.98803877830505
55,80.99077033996582
56,80.88387250900269
57,80.86153793334961
58,80.85537576675415
59,80.8848078250885
60,80.92835474014282
61,80.84432458877563
62,80.91399931907654
63,80.88319540023804
64,80.85295844078064
65,81.65135312080383
66,81.778076171875
67,81.99357485771179
68,81.72943902015686
69,81.93771386146545
70,82.12390637397766
71,81.88232016563416
72,81.67579817771912
73,81.90328574180603
74,81.71145844459534
75,81.72258114814758
76,81.25869941711426
77,81.2354507446289
78,81.85725688934326
79,81.84537315368652
80,0.0
