,0
0,1.971190936518395e-09
1,9.259247049993398e-07
2,2.749918803715398e-06
3,5.173377432037721e-06
4,7.756326699793115e-06
5,1.0602537702392012e-05
6,1.3527833933832247e-05
7,1.6456687887327615e-05
8,1.9294623656354314e-05
9,2.209746163619255e-05
10,2.4820943640351842e-05
11,2.774399787075864e-05
12,3.066604669170546e-05
13,3.357573270003332e-05
14,3.6146335058637284e-05
15,3.9064356035512965e-05
16,4.143040101263038e-05
17,4.4031361151317516e-05
18,4.6515448646513635e-05
19,4.925608001913145e-05
20,5.187897608211665e-05
21,5.4174614468995156e-05
22,5.6695914526672874e-05
23,5.8834327354574145e-05
24,6.124349322630832e-05
25,6.378110325967009e-05
26,6.625374646446994e-05
27,6.848065394354284e-05
28,7.068738496487262e-05
29,7.29762182192026e-05
30,0.0
