,0,1
0,0.267749160528183,-0.936959981918335
1,-2.460623264312744,
2,-11.690540313720703,
3,-39.65537643432617,
4,-96.01920318603516,
5,-171.39779663085938,
6,-297.4927673339844,
7,-376.911865234375,
8,-648.484375,
9,-969.234130859375,
10,-1167.68310546875,
11,-1756.53271484375,
12,-2410.96826171875,
13,-3190.2841796875,
14,-3519.0625,
15,-4274.4501953125,
16,-4366.302734375,
17,-4603.78662109375,
18,-1715.3935546875,
19,-2572.47705078125,
20,-1189.443603515625,
21,1920.364990234375,
22,3480.424560546875,
23,12968.833984375,
24,9151.3134765625,
25,19928.5078125,
26,27173.53125,
27,45396.1484375,
28,47852.46484375,
29,77796.9609375,
30,0.0,0.0
