,0
0,-543.4273681640625
1,-429.703125
2,-370.6973571777344
3,-357.8579406738281
4,-307.3765563964844
5,-303.7792663574219
6,-200.98789978027344
7,-248.15982055664062
8,-284.1938781738281
9,-303.82177734375
10,-132.58204650878906
11,-250.81626892089844
12,-250.006591796875
13,-276.450927734375
14,-260.8018798828125
15,-275.66912841796875
16,-253.01025390625
17,-245.74404907226562
18,-258.2345886230469
19,-256.93157958984375
20,-240.41732788085938
21,-246.4899444580078
22,-249.1248016357422
23,-234.50082397460938
24,-245.705810546875
25,-231.2498779296875
26,-147.6585693359375
27,-227.8809356689453
28,-226.3353271484375
29,-232.2154541015625
30,0.0
