,0,1,2,3
0,0.9890784621238708,0.967793345451355,0.9465880393981934,0.9258609414100647
1,0.9870057106018066,0.962492048740387,0.9378188848495483,0.9105947017669678
2,0.9895966053009033,0.970304548740387,0.9487005472183228,0.926777720451355
3,0.9882015585899353,0.9641661643981934,0.9434789419174194,0.9187659621238708
4,0.9882413744926453,0.9634088277816772,0.940449595451355,0.9165338277816772
5,0.9878029227256775,0.9656010866165161,0.9426020383834839,0.9135442972183228
6,0.9887595772743225,0.9655213356018066,0.9454719424247742,0.9195631146430969
7,0.9889987111091614,0.9699856638908386,0.950215220451355,0.9248644709587097
8,0.989277720451355,0.9694275856018066,0.9471061825752258,0.9257015585899353
9,0.9882413744926453,0.9655612111091614,0.9428810477256775,0.9185267686843872
10,0.9888392686843872,0.9658800959587097,0.9415258169174194,0.9204798936843872
11,0.988679826259613,0.9662786722183228,0.9442362785339355,0.9226722121238708
12,0.9899553656578064,0.9674744606018066,0.9439572691917419,0.9229910969734192
13,0.9879224896430969,0.9686703085899353,0.9441565871238708,0.9197624325752258
14,0.9900350570678711,0.9691884517669678,0.9474250674247742,0.9262994527816772
15,0.9875239133834839,0.9628109335899353,0.9380580186843872,0.9119898080825806
16,0.9893973469734192,0.9670758843421936,0.9429209232330322,0.9197225570678711
17,0.987324595451355,0.9636479616165161,0.9382573366165161,0.9138233661651611
18,0.9894770383834839,0.9669563174247742,0.947664201259613,0.922273576259613
19,0.9887595772743225,0.9634088277816772,0.9428411722183228,0.9207987785339355
20,0.9896364808082581,0.9674744606018066,0.9464684128761292,0.9230309128761292
21,0.9889987111091614,0.9665178656578064,0.9451131820678711,0.9231106638908386
22,0.9901546835899353,0.9701849222183228,0.9466278553009033,0.9244658946990967
23,0.9891980290412903,0.9656807780265808,0.9447942972183228,0.9202008843421936
24,0.9884406924247742,0.9675940871238708,0.9431999325752258,0.9204798936843872
25,0.9888392686843872,0.9685506820678711,0.9448341727256775,0.9246253371238708
26,0.9895567893981934,0.9680325388908386,0.9467474222183228,0.9204400777816772
27,0.9874043464660645,0.9652025103569031,0.9424824714660645,0.9175302982330322
28,0.9894770383834839,0.9673947691917419,0.9457908272743225,0.9218351244926453
29,0.9895169138908386,0.9660794138908386,0.9439572691917419,0.9212372303009033
30,0.0,0.0,0.0,0.0
