,0
0,80.06117129325867
1,81.4991021156311
2,81.64044094085693
3,70.23930978775024
4,70.33704996109009
5,70.29142546653748
6,70.19767999649048
7,70.19298529624939
8,70.19884896278381
9,70.19069862365723
10,70.30106616020203
11,70.28271651268005
12,70.21397590637207
13,70.22577452659607
14,70.18572354316711
15,70.29189920425415
16,70.18295884132385
17,70.15706276893616
18,70.22543382644653
19,70.20160102844238
20,70.19814848899841
21,70.15722608566284
22,70.26249384880066
23,70.18324017524719
24,70.20274472236633
25,70.28880405426025
26,70.20415544509888
27,70.2117509841919
28,70.2190113067627
29,70.21579313278198
30,0.0
