,0,1
0,-5.713280160080103e-08,581.558837890625
1,-5.8691630363464355,329.8695068359375
2,-12.889577865600586,84.04244995117188
3,-14.346996307373047,-155.92254638671875
4,-9.463522911071777,-171.79776000976562
5,-7.804294586181641,-154.87881469726562
6,-5.141767501831055,-130.16134643554688
7,-5.906080722808838,-120.8411865234375
8,-7.401637077331543,-131.85516357421875
9,-4.111072540283203,-138.46444702148438
10,-4.682043075561523,-130.48263549804688
11,-5.154501914978027,-139.55911254882812
12,-4.950793266296387,-126.87800598144531
13,-3.603606700897217,-167.60377502441406
14,-5.301572322845459,-159.12339782714844
15,-2.737840175628662,-131.3338165283203
16,-2.109797716140747,-121.08761596679688
17,-3.033548355102539,-159.45578002929688
18,-2.2581825256347656,-158.4925537109375
19,-2.354994773864746,-154.07911682128906
20,-3.3978195190429688,-170.36094665527344
21,-2.1237614154815674,-132.43507385253906
22,-2.7791271209716797,-172.58551025390625
23,-2.4565582275390625,-169.6551513671875
24,-3.7288103103637695,-148.35775756835938
25,-2.9100148677825928,-149.13970947265625
26,-3.5152902603149414,-115.13536071777344
27,-2.458987236022949,-254.84490966796875
28,-3.116570472717285,-207.18017578125
29,-1.9114857912063599,-135.37335205078125
30,0.0,0.0
