,0
0,64.95604538917542
1,65.3258638381958
2,50.21133899688721
3,50.1721248626709
4,50.244839906692505
5,50.1962525844574
6,50.1736855506897
7,50.15211009979248
8,50.18993782997131
9,50.20733571052551
10,50.20944786071777
11,50.25503897666931
12,50.281360387802124
13,50.21413803100586
14,50.209399700164795
15,50.187182664871216
16,50.14559984207153
17,50.11554503440857
18,50.16191339492798
19,50.13105511665344
20,50.22501993179321
21,50.20947623252869
22,50.16999125480652
23,50.155362129211426
24,50.23401379585266
25,50.228033781051636
26,50.179527759552
27,50.183353424072266
28,50.145708322525024
29,50.19383645057678
30,0.0
