,0
0,-1.3686623105968465e-06
1,-80.59366607666016
2,-149.46226501464844
3,-205.80648803710938
4,-271.0550537109375
5,-341.8194274902344
6,-404.5613708496094
7,-427.63726806640625
8,-503.6684265136719
9,-459.0066833496094
10,-458.6753845214844
11,-434.8638916015625
12,-519.622314453125
13,-570.539794921875
14,-507.1770324707031
15,-594.9717407226562
16,-731.314697265625
17,-563.5021362304688
18,-775.2279663085938
19,-442.847900390625
20,-684.53955078125
21,-577.5436401367188
22,-373.5042724609375
23,-408.3135681152344
24,-564.0418701171875
25,-653.4407958984375
26,-447.19256591796875
27,-419.2276611328125
28,-500.4569091796875
29,-587.9510498046875
30,-417.536376953125
31,-855.4827270507812
32,-416.08056640625
33,-487.6579895019531
34,-461.8322448730469
35,-569.777587890625
36,-762.5449829101562
37,-191.68658447265625
38,-323.4434814453125
39,-215.4683380126953
40,-591.0635986328125
41,-372.755615234375
42,-309.74896240234375
43,-479.59429931640625
44,-192.8149871826172
45,-354.54046630859375
46,-531.2559814453125
47,-657.4675903320312
48,-277.16949462890625
49,-107.41609954833984
50,-565.7501220703125
51,-198.9187469482422
52,-277.95458984375
53,-361.7503356933594
54,-365.80841064453125
55,-951.7611694335938
56,-274.74749755859375
57,-535.9953002929688
58,-527.2271118164062
59,-484.44244384765625
60,0.0
