,0
0,90.08537411689758
1,90.24952721595764
2,90.2287380695343
3,90.36755633354187
4,90.46629452705383
5,90.19300174713135
6,90.3326063156128
7,90.25266671180725
8,90.26026844978333
9,90.19918394088745
10,90.12360501289368
11,90.15597414970398
12,90.2721598148346
13,90.36454939842224
14,90.53231525421143
15,90.3355782032013
16,90.3454282283783
17,90.33955836296082
18,90.36686754226685
19,90.35838747024536
20,90.33087754249573
21,90.2549421787262
22,90.43177795410156
23,90.28930640220642
24,90.2651309967041
25,90.32024836540222
26,90.23865699768066
27,90.48605990409851
28,90.42887926101685
29,90.22331476211548
30,90.24006938934326
31,90.17517137527466
32,90.24673795700073
33,90.22947216033936
34,90.28644371032715
35,90.3332085609436
36,90.2797999382019
37,90.26690697669983
38,90.27810001373291
39,90.27116012573242
40,0.0
