,0
0,-4.367674648619868e-07
1,-9.807252883911133
2,-19.616361618041992
3,-29.893857955932617
4,-41.54103088378906
5,-49.09797668457031
6,-55.40187072753906
7,-67.40591430664062
8,-77.75565338134766
9,-94.11500549316406
10,-97.86105346679688
11,-110.92704772949219
12,-118.99097442626953
13,-137.25360107421875
14,-148.12564086914062
15,-143.36004638671875
16,-165.96778869628906
17,-169.58229064941406
18,-183.0753173828125
19,-186.974365234375
20,-205.77713012695312
21,-204.09848022460938
22,-245.87486267089844
23,-235.57876586914062
24,-217.7166748046875
25,-275.85845947265625
26,-272.37884521484375
27,-258.9234313964844
28,-270.6766357421875
29,-274.58917236328125
30,-314.4847106933594
31,-321.4219055175781
32,-337.67767333984375
33,-310.20196533203125
34,-343.1201477050781
35,-346.947021484375
36,-339.0914001464844
37,-397.9366760253906
38,-386.715576171875
39,-342.308349609375
40,0.0
