,0
0,46.45177721977234
1,46.36942958831787
2,46.32808017730713
3,46.36790609359741
4,46.33729076385498
5,46.361616134643555
6,46.31394386291504
7,46.39658522605896
8,46.3213107585907
9,46.37261891365051
10,46.34012961387634
11,46.37323021888733
12,46.32516694068909
13,46.380714893341064
14,46.30668067932129
15,46.37945246696472
16,46.30632734298706
17,46.37119793891907
18,46.28199887275696
19,46.36717414855957
20,46.36314129829407
21,46.36997723579407
22,46.33725714683533
23,46.374489307403564
24,46.30152606964111
25,46.37996578216553
26,46.293951749801636
27,46.34728002548218
28,46.30436611175537
29,46.35601544380188
30,46.30587410926819
31,46.360848903656006
32,46.29835915565491
33,46.384750843048096
34,46.3070125579834
35,46.40841603279114
36,46.344369411468506
37,46.439236640930176
38,46.3206353187561
39,46.403154373168945
40,0.0
