,0
0,0.7325018048286438
1,1.0262963771820068
2,8.280745506286621
3,137.0338134765625
4,6830.74267578125
5,982868.6875
6,1424082944.0
7,373122760704.0
8,4963428489756672.0
9,1.6673037273268224e+16
10,2.156933246753293e+20
11,2.740249870990709e+22
12,2.7840975925027323e+22
13,1.401447583493707e+21
14,1.616098711883393e+21
15,7.839532683479157e+20
16,2.819238955215123e+22
17,8.700956591142124e+20
18,2.832863209623472e+20
19,2.4065919105776925e+21
20,2.8928638019233758e+22
21,2.7730161759971128e+20
22,1.1920182381344687e+21
23,1.2730824684771842e+21
24,1.5163151289520237e+21
25,2.0524930121759667e+21
26,2.085762087785771e+21
27,1.9363479925358487e+21
28,1.475775554693783e+21
29,3.4568397879297935e+21
30,3.254939687091333e+20
31,1.437459773489045e+21
32,9.459889126597764e+20
33,6.478968495927743e+20
34,7.605398983101467e+20
35,3.872378481297968e+21
36,3.646786631669771e+20
37,4.009183764228648e+21
38,7.545879691901115e+20
39,2.983822553237415e+22
40,0.0
