,0
0,0.2989315390586853
1,4736868.0
2,6.612293164849535e+19
3,5.116848033230095e+21
4,2.596139276586473e+23
5,2.606447025341606e+21
6,1.157291825832745e+21
7,1.2704335919138533e+22
8,3.9763725076684635e+21
9,7.396355680672787e+21
10,1.1335542247693029e+23
11,6.8604853088609e+21
12,6.464694336908792e+21
13,3.82427557871402e+23
14,5.391202818929879e+21
15,6.705623969124185e+21
16,2.674632086649949e+21
17,1.1764620000030977e+23
18,1.14341836896114e+23
19,9.178642848305685e+20
20,4.256813908264638e+21
21,2.695136683019391e+23
22,1.3621567729696432e+21
23,1.3042656456245766e+22
24,4.260504283449735e+27
25,1.0851693518126852e+22
26,1.1648319943973686e+23
27,4.2605036931539246e+27
28,2.576937188783261e+23
29,2.6841797178599743e+21
30,3.691254377816243e+23
31,6.384895618061368e+21
32,4.2605098912599334e+27
33,4.753151964022443e+21
34,6.672527015462639e+21
35,4.926037272417849e+21
36,1.1548571517266908e+23
37,1.2323636509537743e+22
38,5.232429539966839e+21
39,2.8632833714408716e+21
40,0.0
