,0
0,597.3309326171875
1,9298.525390625
2,17769.89453125
3,26315.4921875
4,34861.0859375
5,43173.9140625
6,52021.9296875
7,60254.5703125
8,69043.4609375
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,0.0
